review,label
"Boy what a piece of 💩! There is absolutely no reason for this movie to exist - none. To make a movie about Legos or Transformers or My Little Pony is one thing, but making an entire movie about the text app on your phone is the equivalent of making a movie called The Secret Life of Smoke Signals. The fact that the movie centers on the ""😕"" emoji is, in a way, kind of ironic. ""😕,"" is quite literally the best thing you can say about this movie. The worst you can say, is it made this reviewer want to 🤢.The (ugh) Emoji Movie follows a few days in the life of Gene Meh (Miller), an Emoji who for some reason doesn't have the ability to do a ""Meh"" on cue. As a result of a first day screw up, Gene becomes a social pariah and risks deletion unless he can find a code that will change his programming for the better...I guess. Along for the ride is former user favorite High-Five (Corden), and the mysterious Hacker named Jailbreak (Farris) who isn't who she says she is but her big, third act reveal means little, and does little other than prop up a cynical Twitter ad.To the surprise of absolutely no one, The Emoji Movie is chalked full of low-hanging fruit when it comes to jokes and basic story elements. But what is surprising is there's so little of anything actually going on. For real though! In between page long exposition dumps, plot contrivance dumps and forced, cringe-worthy youth-oriented vocab dumps, the jokes seem to be spewing at 30% capacity and the plot seems barely alive. It's essentially a movie of surface level dynamics and empty space.What little we have to grab onto in this godforsaken movie is Meh's ambiguously set up heroes journey. A journey that literally takes him, his friends and his family through Facebook, Youtube, Spotify and Dropbox because, you know, what's a movie like this without cat videos, malware updates, bad pop music and ""thumbs up"" stickers. There's also a trek through Candy Crush which not only feels uninspired but does the unthinkable in taking a beat to actually explain the game lest someone in the audience still holds onto their rotary. It all reaches peak stupidity when Meh manages to travel to ""the cloud"" thanks largely to his ability to make faces and remember the name of the girl the phone's user is obsessed with.The final act makes no sense but trust me, by the point Meh makes his return to Textopolis (no joke, the Emojis live in Textopolis), the movie is so far gone, you'll just be glad it's a few minutes from wrapping up. When it finally does wrap up the only question you'll probably be asking yourself is, ""am I angry that I saw this movie, or am I just angry that it wasted my time?"" With a threadbare story and failing significantly to reach already low expectations, The Emoji Movie is arguably the worst movie of the summer. And this is the same summer that brought us the The Mummy (2017) and that's say something! Everything it does has been done before and better, and what it manages to do differently is so cynically implemented and poorly thought out. This isn't a movie, it's a tweet that's grown sentient.",0
The Emoji Movie. It's 💩!,0
"This movie is garbage! Don't watch it.I took my little sibling to see this (I was forced to) and Im very glad with what I saw: a horrible movie. I wanted this movie to fail simply because of how dumb the idea is, and how cringe worthy it is. Right now, it feels like Christmas for me! The movie is so bland and generic, and cheesy, and illogical, seriously they bombed. See Sony, this is karma for screwing over Spider-Man and all relating characters for the past few years. Next time, stick with a Popeye movie.Now, this review Is just my rant about how much I wanted it to fail. But if I were to put a REAL review in, it'd be this: This is one of the most cliché movies of all time. Its like Sony looked at things like Wreck it Ralph and Finding Dory, and just straight up copied it. But made it worse. The characters are bland, the story is bland, and all the comedy fails. STAY AWAY FROM THIS MESS.And Patrick Stewart, what are you doing here in this mess? You're better than this, man. Cmon. Poop? Really?",0
"This movie is both boring, and rage inducing at the same time. I, with no exaggeration, almost attempted suicide for the fifth time in the past year. If you have considered seeing this movie ironically, save your money. The movie is so awful that it is generally unpleasant to view even ironically. If you have a history of suicide, I wouldn't risk going to The Emoji Movie as it might trigger an episode. If you're a member of the target demographic for this film and are planning on going to see this movie, re evaluate your life then promptly proceed to donate whatever money you were going to pay for your tickets to charity and take your family out for dinner at a nice restaurant",0
"Terrible, 10 Star users must have been paid",0
Nice animations movie like any other,1
I can usually find something good in any animated movie I see but not this one. Ugh. I'm not sure I even want to use a smart phone again.,0
MASTERPIECE,1
"First of all this is a good movie! When i saw the trailer for this the first time, it gave me a warm feeling and it felt like this movie is something special. After it came out in the theaters, it started to get awful reviews saying it's the worst movie of all time. So i starting to second guess my gut reaction from the trailer. I however said NO, i won't believe the movie is that bad, so i went to see it anyway.It's a movie about a Emoji that is not like everyone else but wants to fit in so badly(kind of remind me of The Lego Movie). When he messes up the the chat with the wrong emoji all hell breaks loose. There is a lot of fun moments and uses the actual apps, that many know an love. If you have any know how on the net you know characters like trolls and alike. It even have a great message for us and the kids(unlike Planes...).I can't see how this movie is in the garbage bin, and maybe it's the message of the movie that people lost. Don't be sheeple make up your own mind. I've seen so much worst movies(even though this is a good one) that i fail to see the hate for this. But haters will be haters.",1
"People that are like: ""The Emoji movie is better then Inside out"" are brainwashed, and should stop supporting movies that copy-and-paste original movies like Lego movie.Sony, if your reading this, Please stick to being a video game company.",0
"This ""movie"" (if that's what this horrendous animation was) earned a 3.2 and absolutely deserved it in every way. It made me cringe and waste some perfect money to see this glob of trash. If this movie deserves a 10, then I dive off of a cliff. I would never give this a great review, not even for all the cash in the world.",0
"Yeah, that's about it. The animation looks like some effort went into it. But other than that, it is effectively one of the worst animated movies of all time. Heck, it's one of the worst movies of all time. It will be remembered for how bad it is in future years, so there's that.But 1 year later, Sony produced SpiderMan: Into the Spiderverse. Literally 0-100 in just one year. Damn Sony pictures animation......",0
"I was fortunate enough (and by that I mean unfortunate enough) to see The Emoji Movie before it's official release date. It was awful. I do not recommend this movie AT ALL. Its morals are forced, most of the jokes are terrible, and it's completely cliché. I didn't expect it to be good, and I was right. Don't see this movie.",0
"Saw it on July 28 midnight premiere. In film industry, marketing is notorious, there are times that it works, and sometimes you are hoping to die while seeing the film. The LEGO movie did an amazing job promoting a product but Emojis aren't even a product, there are only faces that actually doesn't have a story, they are only representing emotions, so this could have been the big problem to this movie being a piece of s***. The characters in this movie are stereotyped and don't make any sense for example the main character is the one that is consent of what they are doing and have some moral, then there is a friend of the main character is the typical stupid that doesn't help with anything. The story is the worst, seriously WTF, is an story that we saw a lot of times, the typical things that you use every day have a secret life OMG i never saw that premise (Toy Story, A bugs life, Secret life of pets). But the worst of this film are the jokes, is the wanna be bizarre we saw in LEGO movie but bad executed. Conclussion: Don't give money to this piece of s***, if you want to see it download it by torrent. But even if this movie was free i wouldn't watch it mother of god what a bad experience.",0
"I find it surprising that this movie has such a low rating, if you actually sit down and take it for what it is, it's a great kids movie. It's funny it's bright, it has a message. What more do you want? My 2 year old amd my 13 year old like it.",1
"I saw the movie 5 years ago and it was much better than the reviews. I don't know why people were upset about it. I will excuse them if the movies at that time were very bad and they were waiting for something great or if they were very great and they were disappointed in it, although it is not something you expect a lot for. A good movie for children above 7 Years. I watched it when I was 11 and it was fun for me. A minute ago i saw the trailer and it came out even better than what I expected when I wrote the first letter.",1
"When I first saw the trailer in May, I instantly knew the creation of this garbage was a mistake. Now I know I was correct. The characters are bland, the story is cliché, and the villain is basically like every other cliché villain. The entire movie just felt like a Wreck It Ralph rip off with emojis instead of popular video game characters. The jokes were not funny at all and there was WAY to much toilet humor in this that even a 7 year old kid who likes toilet humor would be annoyed by it. They listed this movie as ""comedy"" even though literally nobody laughed in the theater I was watching it in, not even some kids. Parents, spare your children from wasting 86 minutes of their life and go do something else with that time. This movie deserves to become a box office bomb and is not worth watching.",0
"💩Just by writing this review, I probably spent more time on The Emoji Movie than anyone involved with the script. I'm concerned that by calling this a garbage fire, I'll be doing an injustice to garbage fires. This movie sounded like an inane idea when announced, looked terrible in the trailers, nonetheless surprised me by being worse than I expected. If you can envision a place where creativity goes to die this is it. It represents all the worst elements of Sony as a studio and of Hollywood in general.Remember ""Inside Out"" from a couple of years ago? Did you ever imagine what it would be like if that movie replaced all it's imagination with product placement? That's ""The Emoji Movie"" in a nutshell: ""Inside Out"" sans soul.Our main character, Gene (T.J. Miller),is the son of two ""meh"" emojis (Steven Wright and Jennifer Coolidge) and he too is meant to be a ""meh"". Sadly,if this movie were ""meh"" it would be a vast improvement. He's not a very good ""meh"" and expresses pretty much every emotion except ""meh"". Because of this, the smiley in charge decides he should be deleted. To escape, he runs off into other phone apps. Remember all the interesting locations the character went through in ""Inside Out"", well here each of those locations is nothing more than a product placement. Gene and Hi-5 (James Corden), who gets caught up in the ""adventure"", go to Let's Dance, Candy Crush, Spotify, YouTube, all in an attempt to get to the cloud aka Dropbox. These side quests exist solely to sell products. Sony outpaces other studios in its use of product placement and cross promotion. Thus, ""The Emoji Movie"" serves as a vehicle for Sony Products and nothing more. Honestly, with all the advertisers featured in this movie it probably paid for itself before one film cell existed.I would say the story is bland and predictable, but in truth it's borderline nonexistent. I wouldn't say it's predictable because that would require an interest in the story's future events when I had none. Literally, I could find nothing to praiseworthy about this movie. Even Patrick Stewart as the Poop emoji never had a chance. What was supposed to pass as humor fell flat. Even when journeying to the separate app, the film's lack of creativity overwhelms everything else. To date, ""The Emoji Movie"" is the frontrunner for worst movie of the year.",0
"""The Emoji Movie"" is Hollywood's next attempt to make anything a ""thing."" The Emoji movie is about a meh emoji who may have a malfunction and some other stuff happens along the way. I don't really know. And I don't really care.The thing with animated movies is that you have to make them appealing to both kids and adults. This was neither. Adults will be bored with it, but at least kids will have fun right? Wrong. When the kid next to me is asleep a half hour into the movie and the girl in front of me leans over to her mother and asks ""Mom is the movie over yet,"" that is a problem within itself.There are so many bad attempts at humor in this film. The ""poop emoji"" is there for the poop jokes and there are other characters that have bad puns. Apparently this is what quailifies as humor now. It wasn't funny. I didn't laugh once throughout the entirety of the runtime.And the second half of this film is just a music video. Song after song plays, you see emojis dancing, and the movie stops taking itself seriously. Not like it ever did in the first place anyways. I just never thought a movie would be dumb enough to make it self a music video again after Suicide Squad did that.This movie loses your interest almost immediately. Movies like this have to be fun, entertaining, and interesting. There were so many scenes in this film where I was drifting off thinking about my next day's activities.This is worse than Transformers 5. Sadly almost as bad as Fifty Shades Darker.I am going to give ""The Emoji Movie"" a fat F, which is equivalent to the Poop emoji.Check out my review here on YouTube: https://www.youtube.com/watch?v=FXA2cj6_bnw&t=1s",0
Oh boy what do i even say...i knew this movie would be like every other movie but my god i didn't think it would be so bad from immature jokes to just plain aggravation this movie is everything bad that it could have possibly been. If you are somebody who likes animation but doesn't care about 1:Story 2:Character 3:Entertaining and pretty much anything else than this movie is for you. Overall this movie is bad and should have never been created.,0
"Wow, just from seeing the trailers of this ""thing"", I instantly want to vomit. IMDb should really allow 0 star and negative star ratings so I can go lower than a 1. Honestly Sony, what were you thinking when choosing this over the Popeye movie? We all knew this film would be a failure, if you look on Rotten Tomatoes you see it has FREAKING 0%! And I also think this is the reason why North Korea wants to nuke all of America, and I don't blame them. This movie made me lose all my faith in humanity. Whatever you do, DO NOT SPEND YOUR MONEY ON THIS PIECE OF CRAP. You could be doing much better things with your life than paying to go see this pile of crap. And not to mention this is a rip off of Inside Out.",0
"Not good SONY bad story, bad design, just horrible",0
10/10 was an absolute golden experience would smash again,1
Don´t Even Bother Watching This Garbage. Watch Chicken Run Or Jimmy Neutron,0
